period,obs,time,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,prec,A_init,W_init,E_init,N_init,H_init,A_in,W_in,E_in,N_in,H_in,size,c_obs,c_unc
129,831,2.97,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,435.40399999999994,100
129,832,3.95,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,397.55,100
129,833,4.94,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,354.87,100
129,834,5.96,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,327.654,100
132,847,1.01,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,874.5840000000001,100
132,848,2,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,722.1959999999999,100
132,849,3.02,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,834.4410000000001,100
132,850,3.89,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,493.613,100
132,851,4.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,396.764,100
132,852,5.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,382.946,100
133,853,1.01,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,847.26,100
133,854,2,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,666.854,100
133,855,3.02,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,586.966,100
133,856,3.89,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,427.63800000000003,100
133,857,4.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,264.338,100
133,858,5.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,332.8,100
134,859,1.01,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,733.483,100
134,860,2,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,593.3340000000001,100
134,861,3.02,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,524.312,100
134,862,3.89,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,333.32500000000005,100
134,863,4.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,252.68400000000003,100
134,864,5.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,244.645,100
135,865,1.01,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,675.22,100
135,866,2,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,633.9749999999999,100
135,867,3.02,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,429.92400000000004,100
135,868,3.89,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,411.092,100
135,869,4.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,303.562,100
135,870,5.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,290.03799999999995,100
136,871,1.01,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,762.7049999999999,100
136,872,2,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,664.199,100
136,873,3.02,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,607.359,100
136,874,3.89,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,329.779,100
136,875,4.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,360.354,100
136,876,5.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,282.30699999999996,100
137,877,1.01,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,785.9979999999999,100
137,878,2,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,740.241,100
137,879,3.02,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,694.463,100
137,880,3.89,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,471.038,100
137,881,4.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,379.067,100
137,882,5.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,370.13599999999997,100
139,889,1.01,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,485.282,100
139,890,2,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,449.884,100
139,891,3.02,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,346.636,100
139,892,3.89,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,299.20000000000005,100
139,893,4.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,228.991,100
139,894,5.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,270.539,100
140,895,1.01,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,724.11,100
140,896,2,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,580.7959999999999,100
140,897,3.02,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,648.52,100
140,898,3.89,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,241.382,100
140,899,4.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,221.821,100
140,900,5.98,-12.9,-11,-4,4.3,11.6,16.6,19,17.7,13,7,0,-9.6,821.7,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,201.906,100
141,901,1,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,524.785,100
141,902,1.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,373.252,100
141,903,3,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,317.291,100
141,904,4,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,320.77599999999995,100
141,905,4.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,282.96,100
141,906,6.01,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,204.30900000000003,100
142,907,1,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,732.613,100
142,908,1.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,496.847,100
142,909,3,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,383.85800000000006,100
142,910,4,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,345.408,100
142,911,4.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,332.66499999999996,100
142,912,6.01,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,281.263,100
143,913,1,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,623.938,100
143,914,1.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,577.099,100
143,915,3,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,496.421,100
143,916,4,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,355.966,100
143,917,4.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,382.221,100
143,918,6.01,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,370.4440000000001,100
144,919,1,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,609.457,100
144,920,1.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,371.908,100
144,921,3,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,330.655,100
144,922,4,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,272.751,100
144,923,4.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,334.74600000000004,100
144,924,6.01,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,238.51199999999997,100
145,925,1,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,577.987,100
145,926,1.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,525.5889999999999,100
145,927,3,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,510.14300000000003,100
145,928,4,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,434.79799999999994,100
145,929,4.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,433.8709999999999,100
145,930,6.01,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,492.515,100
146,931,1,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,661.345,100
146,932,1.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,427.34900000000005,100
146,933,3,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,338.32900000000006,100
146,934,4,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,297.428,100
146,935,4.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,364.425,100
146,936,6.01,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,289.225,100
147,937,1,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,698.743,100
147,938,1.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,579.076,100
147,939,3,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,559.241,100
147,940,4,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,455.792,100
147,941,4.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,459.401,100
147,942,6.01,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,399.15799999999996,100
148,943,1,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,318.2,329.3,99,253.7,0,0,0,0,0,0,0,612.42,100
148,944,1.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,318.2,329.3,99,253.7,0,0,0,0,0,0,0,479.04400000000004,100
148,945,3,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,318.2,329.3,99,253.7,0,0,0,0,0,0,0,337.03000000000003,100
148,946,4,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,318.2,329.3,99,253.7,0,0,0,0,0,0,0,367.82200000000006,100
148,947,4.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,318.2,329.3,99,253.7,0,0,0,0,0,0,0,432.34,100
148,948,6.01,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,318.2,329.3,99,253.7,0,0,0,0,0,0,0,297.228,100
149,949,1,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,442.953,100
149,950,1.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,371.62899999999996,100
149,951,3,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,292.825,100
149,952,4,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,268.77099999999996,100
149,953,4.99,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,212.70600000000002,100
149,954,6.01,2.4,3.9,4.4,6.6,9.3,11.8,13.6,13.8,11.8,8.7,5.3,3.5,1782.8000000000002,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,322.406,100
152,967,1.04,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,867.353,100
152,968,1.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,866.032,100
152,969,2.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,874.2959999999999,100
152,970,4,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,787.479,100
152,971,4.98,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,706.553,100
152,972,5.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,550.277,100
153,973,1.04,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,833.2049999999999,100
153,974,1.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,796.0250000000001,100
153,975,2.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,744.208,100
153,976,4,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,711.9530000000001,100
153,977,4.98,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,504.695,100
153,978,5.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,573.745,100
154,979,1.04,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,776.623,100
154,980,1.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,694.393,100
154,981,2.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,627.7470000000001,100
154,982,4,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,524.51,100
154,983,4.98,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,548.7610000000001,100
154,984,5.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,425.891,100
155,985,1.04,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,693.526,100
155,986,1.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,734.225,100
155,987,2.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,722.514,100
155,988,4,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,615.263,100
155,989,4.98,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,613.2719999999999,100
155,990,5.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,579.75,100
156,991,1.04,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,801.2560000000001,100
156,992,1.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,790.239,100
156,993,2.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,775.342,100
156,994,4,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,613.4689999999999,100
156,995,4.98,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,603.727,100
156,996,5.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,664.6949999999999,100
159,1009,1.04,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,583.648,100
159,1010,1.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,570.937,100
159,1011,2.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,514.689,100
159,1012,4,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,447.48800000000006,100
159,1013,4.98,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,440.904,100
159,1014,5.99,-22.8,-21.2,-15.1,-7.2,1.2,8.6,12.6,10.8,5.2,-1.4,-9,-19,768.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,435.268,100
161,1021,1.07,1.8,3.8,4.9,7.9,11.6,14.6,17.1,17,14.3,9.7,5.2,3.1,1215.3,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,423.257,100
